KINDPATENT,Patent office,KINDREGION,Reference region,REGIONS,Regions,TECHNO,Total patents and by technologies,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,1994,1994,NBR,Number,0,Units,,,11.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,1995,1995,NBR,Number,0,Units,,,18.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,1996,1996,NBR,Number,0,Units,,,29.5,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,1997,1997,NBR,Number,0,Units,,,44.3333,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,1998,1998,NBR,Number,0,Units,,,85.0833,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,1999,1999,NBR,Number,0,Units,,,110.1667,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2000,2000,NBR,Number,0,Units,,,140.8333,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2001,2001,NBR,Number,0,Units,,,221.1667,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2002,2002,NBR,Number,0,Units,,,388.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2003,2003,NBR,Number,0,Units,,,376.5,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2004,2004,NBR,Number,0,Units,,,394.5556,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2005,2005,NBR,Number,0,Units,,,418.8667,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2006,2006,NBR,Number,0,Units,,,391.25,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2007,2007,NBR,Number,0,Units,,,358.3333,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2008,2008,NBR,Number,0,Units,,,400.625,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2009,2009,NBR,Number,0,Units,,,455.8833,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2010,2010,NBR,Number,0,Units,,,501.2333,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2011,2011,NBR,Number,0,Units,,,548.881,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL,Total Patents,2012,2012,NBR,Number,0,Units,,,474.3167,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1977,1977,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1978,1978,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1979,1979,NBR,Number,0,Units,,,0.5,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1980,1980,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1981,1981,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1982,1982,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1983,1983,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1984,1984,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1985,1985,NBR,Number,0,Units,,,1.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1986,1986,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1987,1987,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1988,1988,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1989,1989,NBR,Number,0,Units,,,1.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1990,1990,NBR,Number,0,Units,,,1.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1991,1991,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1992,1992,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1993,1993,NBR,Number,0,Units,,,4.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1994,1994,NBR,Number,0,Units,,,0.5,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1995,1995,NBR,Number,0,Units,,,2.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1996,1996,NBR,Number,0,Units,,,3.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1997,1997,NBR,Number,0,Units,,,5.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1998,1998,NBR,Number,0,Units,,,13.5,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,1999,1999,NBR,Number,0,Units,,,16.5,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2000,2000,NBR,Number,0,Units,,,26.5,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2001,2001,NBR,Number,0,Units,,,31.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2002,2002,NBR,Number,0,Units,,,47.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2003,2003,NBR,Number,0,Units,,,50.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2004,2004,NBR,Number,0,Units,,,50.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2005,2005,NBR,Number,0,Units,,,54.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2006,2006,NBR,Number,0,Units,,,67.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2007,2007,NBR,Number,0,Units,,,37.5,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2008,2008,NBR,Number,0,Units,,,60.6667,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2009,2009,NBR,Number,0,Units,,,49.2,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2010,2010,NBR,Number,0,Units,,,44.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2011,2011,NBR,Number,0,Units,,,48.5,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,BIOTECH,Biotechnology,2012,2012,NBR,Number,0,Units,,,51.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1977,1977,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1978,1978,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1979,1979,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1980,1980,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1981,1981,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1982,1982,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1983,1983,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1984,1984,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1985,1985,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1986,1986,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1987,1987,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1988,1988,NBR,Number,0,Units,,,1.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1989,1989,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1990,1990,NBR,Number,0,Units,,,0.1667,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1991,1991,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1992,1992,NBR,Number,0,Units,,,1.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1993,1993,NBR,Number,0,Units,,,2.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1994,1994,NBR,Number,0,Units,,,1.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1995,1995,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1996,1996,NBR,Number,0,Units,,,2.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1997,1997,NBR,Number,0,Units,,,6.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1998,1998,NBR,Number,0,Units,,,7.5,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,1999,1999,NBR,Number,0,Units,,,8.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,2000,2000,NBR,Number,0,Units,,,15.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,2001,2001,NBR,Number,0,Units,,,19.1667,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,2002,2002,NBR,Number,0,Units,,,34.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,2003,2003,NBR,Number,0,Units,,,37.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,2004,2004,NBR,Number,0,Units,,,65.5,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,2005,2005,NBR,Number,0,Units,,,46.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,2006,2006,NBR,Number,0,Units,,,36.2,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,2007,2007,NBR,Number,0,Units,,,43.5,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,2008,2008,NBR,Number,0,Units,,,39.875,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,2009,2009,NBR,Number,0,Units,,,68.25,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,2010,2010,NBR,Number,0,Units,,,84.1,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,2011,2011,NBR,Number,0,Units,,,148.0476,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,ICT,ICT,2012,2012,NBR,Number,0,Units,,,118.5667,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1977,1977,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1978,1978,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1979,1979,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1980,1980,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1981,1981,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1982,1982,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1983,1983,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1984,1984,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1985,1985,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1986,1986,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1987,1987,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1988,1988,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1989,1989,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1990,1990,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1991,1991,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1992,1992,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1993,1993,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1994,1994,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1995,1995,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1996,1996,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1997,1997,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1998,1998,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,1999,1999,NBR,Number,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2000,2000,NBR,Number,0,Units,,,2.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2001,2001,NBR,Number,0,Units,,,2.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2002,2002,NBR,Number,0,Units,,,3.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2003,2003,NBR,Number,0,Units,,,6.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2004,2004,NBR,Number,0,Units,,,3.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2005,2005,NBR,Number,0,Units,,,4.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2006,2006,NBR,Number,0,Units,,,2.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2007,2007,NBR,Number,0,Units,,,9.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2008,2008,NBR,Number,0,Units,,,8.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2009,2009,NBR,Number,0,Units,,,5.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2010,2010,NBR,Number,0,Units,,,9.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2011,2011,NBR,Number,0,Units,,,5.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,NANOTECH,Nanotechnology,2012,2012,NBR,Number,0,Units,,,6.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1977,1977,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1978,1978,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1979,1979,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1980,1980,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1981,1981,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1982,1982,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1983,1983,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1984,1984,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1985,1985,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1986,1986,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1987,1987,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1988,1988,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1989,1989,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1990,1990,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1991,1991,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1992,1992,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1993,1993,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1994,1994,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1995,1995,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1996,1996,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1997,1997,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1998,1998,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,1999,1999,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2000,2000,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2001,2001,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2002,2002,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2003,2003,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2004,2004,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2005,2005,PC,Percentage,0,Units,,,0.0,,
EPO_A,Patent applications to the EPO,APPLICANTS,Applicant(s)'s country(ies) of residence,IND,India,TOTAL_SHARE,Share of region in country's total patents,2006,2006,PC,Percentage,0,Units,,,0.0,,
